#id redshift distance galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err 2mass.J 2mass.J_err 2mass.H 2mass.H_err 2mass.Ks 2mass.Ks_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err spitzer.irac.I1 spitzer.irac.I1_err spitzer.irac.I2 spitzer.irac.I2_err spitzer.irac.I3 spitzer.irac.I3_err spitzer.irac.I4 spitzer.irac.I4_err spitzer.mips.24mu spitzer.mips.24mu_err spitzer.mips.70mu spitzer.mips.70mu_err spitzer.mips.160mu spitzer.mips.160mu_err herschel.pacs.blue herschel.pacs.blue_err herschel.pacs.green herschel.pacs.green_err herschel.pacs.red herschel.pacs.red_err herschel.spire.PSW herschel.spire.PSW_err herschel.spire.PMW herschel.spire.PMW_err herschel.spire.PLW herschel.spire.PLW_err
NGC4387 0 17.7827941 0.0970591181952 0.0221913367241 0.4322630599099999 0.0364048449967 7.6080687058 0.707891506314 34.7186399999 1.29074942336 68.1892833589 2.46262733415 99.1057791661 3.76003853786 121.401475083 2.7582838751 173.884736393 6.16420151971 205.810021756 15.4713154202 163.411126233 8.50522904387 75.6786160514 2.72300306753 40.0426915985 1.90653790144 9.37880289397 3.51481507299 10.2232829785 6.08990045284 71.82992200710001 2.37054056217 45.0397441147 1.58414852586 31.1118706815 7.981597412219999 18.9074094733 7.14192076862 8.57320599642 5.12734592442 NaN NaN NaN NaN NaN NaN 19.5084585945 200.483694473 102.958942588 199.47814075 -15.8185103858 83.41586715759999 -53.5508317045 60.5249759638 -22.5552041884 35.444899818
NGC4388 0 17.37801821 3.92518024179 0.178664910135 7.59918272322 0.208992395936 29.380586535 0.685941219415 115.103179754 1.1343770721900002 197.743321487 1.8257197144 268.112963647 3.01281210464 308.880073207 4.1998602078 526.4771585880001 11.6300307523 476.975422876 21.2807963802 459.652786865 12.4859069116 269.173299702 8.2030729554 206.327333961 7.42195381816 790.221964711 36.8105636198 2575.5138027300004 150.238776731 269.198430767 8.21101657078 222.448742758 6.76068128384 335.255707201 15.3283268513 NaN NaN 2598.61232672 130.023026775 11667.1336311 1180.7573252000002 17553.2584639 2119.45451361 13570.8706405 1397.30208168 21838.8492013 1579.19014627 20719.854381 2071.29469763 9123.69665613 576.957026609 3890.40157473 308.90432330399994 1465.26442568 133.250780507
NGC4390 0 26.18184342 3.29480501746 0.15541333838 4.21427349976 0.118847210146 9.51805108642 0.559609823498 24.4160419398 0.388271073863 35.0124094315 0.565472854679 43.2380355096 1.05271580815 45.8902666068 1.95277901313 56.8159863469 7.47756330008 63.5494311986 22.1029734916 52.7706771708 14.7396007293 25.7007941106 1.23071714378 14.3202663993 1.18778545959 52.746783217300006 4.00961534545 67.0691801337 13.1381189893 26.1096803844 1.45640481869 17.4623790745 1.08929433272 NaN NaN NaN NaN 79.8326441703 5.10701128471 1011.52530909 110.327024225 NaN NaN NaN NaN 2651.66355277 333.340140786 3203.10355652 321.231894037 1905.24318788 144.878260341 1020.20764211 90.3590098959 449.124507724 52.8671039553
IC3322 0 19.86094272 0.5781650393509999 0.0443052232112999 1.00904574276 0.0553939152524 4.80067930396 0.6952716803650001 13.4476641192 0.483553183792 22.4492791752 0.8398790167429999 30.1649929898 1.42195440848 32.277795795299994 2.9041465267 44.0152520797 10.0915336898 73.437801217 29.2036003329 58.5082555133 19.0615878007 24.9447160422 1.78689815573 16.2431162182 2.14503993864 54.2137596174 6.68939332636 45.6824537321 20.5823749369 24.7058349614 0.906816548303 16.9872186861 1.19107366634 NaN NaN NaN NaN 66.7311663821 5.51962764317 1108.94182572 134.8780443 NaN NaN NaN NaN 2787.83116969 441.810136001 2977.3113234 456.225696582 1979.56459098 144.799700048 1020.12766376 110.236821296 431.148445802 57.845087609100005
UGC07522 0 35.48135451 0.5734600566439999 0.04719821314 0.523265263723 0.0468870553644 3.1339639909200003 0.553889698373 11.1854006141 0.440636852948 21.8033088134 0.8426395989440001 32.9194677554 0.696795572966 38.9947197989 2.4057725798700003 58.0884137618 11.2412879011 39.1969633477 28.6259528575 61.7381342119 16.5066303589 44.9780255885 3.76039283607 28.1502780365 2.71237768645 53.7772364715 9.03981773381 74.81020374069999 17.3802499133 44.9235761526 1.78338038774 30.5707707972 1.2816186106 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3130.30889642 589.5877308400001 3527.42707193 555.132607357 2573.11779388 180.489691993 1397.97212249 117.566436011 637.8723270720001 64.8350766674
NGC4396 0 15.84892496 4.07724277297 0.189652794627 5.64786185152 0.16895195145 13.1074109977 3.94161343391 33.8474939466 3.7683156441 50.9581877826 3.4537100024600003 61.0133711588 2.02878366015 55.3983332996 13.9496596406 51.169537067 37.8311267735 65.68784719039999 62.2895327922 44.4398498112 36.0873670558 42.3145901588 2.85004964611 25.5219362322 3.03914785546 90.4724231279 6.64746270706 127.669564935 19.0092799804 43.7622001725 1.71611495109 29.3470801418 1.1217797738900002 46.702199946 2.16193790974 46.232878969800005 7.61731365404 NaN NaN NaN NaN NaN NaN NaN NaN 2517.34429138 471.818285773 5358.6465793200005 575.547583262 3644.41769947 300.500890106 2099.21874663 190.31122154 943.018096304 121.544570811
IC3331 0 13.87220098 0.120301771601 0.0194794190608999 0.289811969508 0.0232899353939 1.3488036263699998 0.192205618585 5.24040858839 0.267881148901 8.31825948551 0.391136078822 10.9681861097 0.888404521471 9.81673757737 1.40765331178 18.0745285526 4.68858550356 25.6881773226 11.0701750448 17.498971444099997 6.45541931188 4.67603187327 0.6937136396 1.30696999897 0.8110662244510001 -1.95337433913 1.75641660703 -4.82970246694 4.76674029583 NaN NaN 3.87873505292 1.46383618893 NaN NaN NaN NaN 3.1985817290600003 3.63844825895 NaN NaN NaN NaN NaN NaN 18.5650322655 224.188458382 174.64448576700002 173.915226867 -40.9821878512 81.0771286371 -74.0018144573 53.3680395979 -40.9335432679 26.7202647406
NGC4402 0 12.41651915 1.0314806720799998 0.103351238656 2.40859570198 0.7363342861440001 16.2563773481 4.649492685629999 54.5311738777 27.2870725917 105.764427071 22.4436322672 154.454381996 38.8192539399 188.380099844 83.3671424063 208.512154066 146.490479264 361.633229695 18.2178924867 300.866753512 112.786324013 178.391520179 33.4503651245 111.904677404 6.87758110526 525.400186039 25.0516953881 678.768192033 41.1802576784 182.47072174 5.8824939625 125.739104301 3.98612235225 168.11933021299998 19.2000712157 635.0326813419999 20.648826732 671.27009548 34.0359649844 8610.57921892 946.262328065 24089.0836127 2921.53199984 8954.919335390001 999.039600247 21024.7921703 1505.2027315300002 26723.3647686 2029.85477806 14517.6065115 864.492370206 6111.17528741 384.725765236 2107.80437687 171.64750617
PGC040659 0 13.91316221 3.04839824407 0.28470852447 11.6609116159 0.674752348434 262.365038166 4.84785993509 825.515452095 8.626228759570001 1561.80801216 19.4719938081 2447.78220087 33.6010862044 2863.25131757 39.8596063027 4269.02246655 84.1459664268 5494.022960849999 206.079115486 4865.92336782 125.423413218 1876.27610092 58.1139467716 951.094171428 39.948045885 298.729814577 49.8711192509 238.971213151 146.60972687900002 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1044.70034399 2283.04565547 1038.24319437 2310.24750725 1765.12311171 1363.8565757600002 716.9882637019999 872.1667083890001 18.3705575408 443.538073201
NGC4411A 0 16.8 2.45870358083 0.115518794457 3.63813561392 0.125499413304 7.57128682544 0.940548522567 19.2982902591 1.28212076946 28.9257104175 1.3906181692 36.0408622235 2.29472782251 42.2261707423 3.61990825355 41.2983466546 22.4054661516 63.9751179921 62.312233712 28.2076073441 38.1406262306 28.6447649367 2.55834452818 3.17649119608 3.42473170831 30.2740967473 4.45058857675 56.88065927 14.2545809418 20.7240980151 3.22675800466 14.355787478 1.78670697277 NaN NaN NaN NaN 31.2858492398 10.0592203104 475.985733902 -47.5985733902 NaN NaN NaN NaN 1141.3705922099998 441.020413306 2451.5991697900004 456.478915335 1150.99692913 153.226601727 632.260303099 139.53088016 284.836201775 88.92536842850001
NGC4413 0 15.06606974 1.93517808514 0.0945547302336 3.3492085993200003 0.106735220068 12.2055943174 1.39731515451 40.1960218521 0.907084158618 68.00373593639999 1.5938839984400002 92.7133985076 3.46594350254 107.444119086 4.4615900766 138.123392795 9.31908457968 120.02098846 24.9263222005 113.60035602 14.4419968484 61.7848215618 2.83430540543 34.8524547571 2.95867889477 101.427019095 7.412223488039999 129.089665479 14.9388968833 49.7795164799 2.54707879286 33.3283336316 1.76145990141 46.3837068677 8.66051946089 102.757199379 6.17689838036 148.120994229 8.34924728779 1456.56750031 155.87210306499998 NaN NaN NaN NaN 3262.44770848 467.030873373 4457.92858949 567.002722443 2684.86463626 202.903751884 1232.20811063 129.49004621400002 474.356853191 65.19242360589999
NGC4412 0 35.6 3.38059258746 0.154341906274 4.50157714021 0.1246937889049999 11.3521730594 0.414013987126 31.5529000343 0.400749958881 51.138130466 0.624947362179 64.5112893073 0.883765048371 72.9722035352 1.97600431764 104.623810532 7.14712173262 102.054452761 21.7498694751 88.6841996908 11.8054937378 50.711150499 2.24745953265 26.791809712 1.57484484752 169.47577811699998 9.54906343729 416.780242453 29.7277579577 50.5806566265 1.88480297201 33.4266270704 1.21043884965 65.26797934759999 2.44479015553 173.531464631 5.75444555105 410.733789518 20.719652424 NaN NaN NaN NaN 4029.33927451 551.4244119379999 6757.3833745 788.6646760369999 6699.10708261 852.5533757759999 2894.46256682 189.10812056 1150.84178587 94.0722955675 376.626959616 48.4361398244
NGC4415 0 16.0 0.0822901933917999 0.0248499032386 0.397852946686 0.039902300374 4.42234496277 0.875272504744 20.2879914216 0.450406493785 37.3460739479 0.677258375691 51.74659733 1.06696401307 56.3096121789 2.46702323141 77.16282379340001 16.5734771176 51.04619751 55.948782066300005 54.4491550278 27.966813140000003 32.8621747824 1.45084519933 16.5017525614 2.79166603281 10.3621363306 7.69889081085 9.19890750612 14.0575442244 NaN NaN 15.9726712268 18.3927524552 NaN NaN NaN NaN 5.9540182162 11.8816221509 NaN NaN NaN NaN NaN NaN -137.428757688 318.375246848 280.45285704900004 344.149562167 -116.186227939 101.382952979 -79.1235479427 85.2313074253 -31.9585108538 47.9683229968
NGC4416 0 39.81070831 2.66784587955 0.122378905672 3.99865741433 0.1156169194989999 15.9263908996 1.5561544558799998 26.6548327518 1.10756348581 41.0052253496 1.81507231227 59.763406266 3.68076715011 47.7291172975 6.68861023149 23.3323578726 17.6960352239 9.00375657184 78.5560826635 17.4213814169 28.9870414643 42.2601782316 2.1893082868 21.2896230673 2.66423177885 94.5663529484 11.4638830991 120.165274905 18.0219295221 36.5780659032 2.41503594551 23.797238646 1.93426944832 NaN NaN NaN NaN 116.568429069 8.8418622581 1616.42677318 239.397442354 NaN NaN 1144.26990488 689.065299463 3098.1297032 401.466995448 4647.7213399600005 964.41790949 2593.21098604 197.161867492 1171.34315767 120.934516698 396.442635427 53.3279820591
NGC4417 0 15.84892496 0.3691014375399999 0.0630458263293 1.2720031118 0.1564493807559999 22.2846757732 1.7555214257799998 90.9201781558 2.0020331469 179.49996362000002 4.57608987759 257.99429106900004 4.65704311465 312.09175463 7.61531924689 468.928706019 48.1701698558 641.572995093 199.586787508 454.2771659440001 95.5101391661 197.056321048 6.5479776718 103.016444137 5.54494632644 34.4192287326 12.4731937367 -4.56962880435 18.184550972 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 310.760061784 689.035627386 534.9650930079999 512.321852945 138.280413693 157.925827792 0.636172375947 146.04842531699998 -13.7513800869 110.017092843
IC3355 0 0.655379574 0.943629354626 0.0447381262802 1.198617409 0.039336658174 1.26706782187 0.176665865751 3.69443595052 0.274010094321 4.59236236588 0.369676188302 5.09132390658 0.876965513351 5.06630675469 1.2164888308 13.6382698328 5.41775742257 12.6572728016 5.95979265679 6.02456947922 5.75820653215 3.36277036318 0.782755389509 1.54098402291 0.694727863833 -0.566169040523 2.23628574528 3.35540432772 6.35928782771 3.63886820889 0.737424546184 2.96074369765 0.624989766968 NaN NaN NaN NaN 6.79818190809 4.48332469508 NaN NaN NaN NaN NaN NaN 224.540970719 100.184394427 -117.481514032 118.778754871 86.7520137341 53.3287813976 50.493517147800006 50.9751017809 18.158963658300003 20.8154668006
IC3358 0 13.85854724 0.0985595183848 0.0143661450585 0.415250638619 0.0261708477694 3.0767885766 0.3278388876679999 9.75103613457 0.257868404633 16.2803523021 0.444476540691 21.0479241523 0.878845072959 23.1704397738 1.78159696297 48.6499237172 6.49930422358 143.748346116 36.6119644592 58.9997085317 14.9743593652 14.2152137644 0.797189803691 6.06413481523 1.01621830293 4.28468789555 2.45207564285 -1.0594248321900002 7.10650684252 11.7532759794 1.21051258081 7.18497583479 0.945101770666 NaN NaN 4.49007660489 0.649659040544 9.16410073567 5.02417475686 NaN NaN NaN NaN NaN NaN 582.918269532 245.023756572 429.160829463 209.265563529 63.8591572123 97.75615551 -13.6181115928 70.78819005689999 -28.6221265475 34.6111337398
PGC040759 0 13.81758602 0.245247813442 0.0281646487583 0.144850776463 0.0350005154450999 1.19958298214 0.326758261277 3.87019940327 0.334764017506 7.019562458109999 0.484408627332 9.71019302533 0.492736787737 12.992292911 1.56524221297 12.9804484578 7.256348790190001 34.0438167087 31.006999803 11.8537595324 13.9321278258 6.34114780929 0.627429909201 2.98440495552 1.03613981581 2.17727819058 2.0244763496 -9.13306452243 10.61193083 NaN NaN 4.38641859083 0.745622083762 NaN NaN NaN NaN 0.0417522930264 4.71987267586 NaN NaN NaN NaN NaN NaN -113.751043746 151.678429545 -77.8193917112 190.413067732 26.7868540022 91.6093870505 2.18755997258 65.3333109787 2.9786607327500003 29.1493535797
NGC4419 0 17.37801821 0.5835032312 0.0374565340875 2.03756909036 0.0799001766818 21.129837286 1.2844528761399998 87.47571677410001 0.99831959161 174.29030796799998 2.12963293916 259.960892197 3.31243599902 328.20505426 9.84149122917 508.756640257 15.5675622034 618.050501725 38.4964369852 562.834785974 29.205798956 264.88722216400004 7.82793192065 156.243517232 5.709762856029999 487.037220283 23.188154425 1260.63445651 72.18009014340001 261.54418169400003 8.06752491342 172.11773743799998 5.44522544758 211.75099427 9.63788058839 396.629158495 12.0322728949 NaN NaN NaN NaN NaN NaN NaN NaN 16904.3869973 1830.17262491 16880.6537272 1641.00714785 8379.77776924 534.3276098450001 3323.53304093 250.85173792600003 1126.31432495 108.484599027
NGC4409 0 15.20548091 4.95730458957 0.2687565510999999 7.24608171223 0.198875097445 16.1537844841 0.566025326964 39.1545492972 0.578117771041 58.5089147746 0.953832292294 71.4183532574 1.48600917256 80.9181334938 3.20020788459 109.850053847 8.30245994151 124.123409081 24.6975278899 93.4557983982 14.3251513171 55.5171729854 2.8948110207 34.7177114986 2.39138660384 166.817720324 8.589952501640001 212.013336785 15.4591518902 58.2673956464 1.87897634387 39.5908790468 1.54478456864 87.4184484767 3.41034037567 230.968924219 7.048860368310001 255.175355818 13.402676893 NaN NaN NaN NaN NaN NaN 7183.976106550001 709.737105577 8781.475924440001 854.128361667 4347.59039296 248.360603601 1888.70232863 117.817745334 712.926094563 53.856389769900005
NGC4423 0 19.67884803 2.01999194079 0.0942080690044999 2.51913963808 0.0767946831718 6.95649517058 1.00334735779 14.09480702 0.5647269326750001 20.43195378 0.838974785532 25.343856026700003 1.41845534885 30.712715362 2.99699561631 34.3070357638 10.0601912532 23.2649807076 27.2190037065 13.008405959 15.0923137628 17.925859710700003 1.42853032751 7.78053126977 2.94513204915 23.9877700569 12.3788931703 44.1008302192 16.3472254553 16.155826186800002 0.718845436134 11.2557089146 0.665526722146 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 523.634864532 413.597331728 358.13480373 449.432779974 1592.34858201 489.979332495 1236.4119167600002 113.625731476 750.752927852 98.2640725306 400.103899674 53.2274984902
NGC4424 0 4.149540718 1.3316281424999998 0.082329059882 3.29029904344 0.183672367666 19.6532334796 3.66240638322 69.0253131148 2.7585948883 116.015053958 4.00783119971 154.505980617 5.25593350214 174.33375718800002 8.24057547072 196.574878662 56.0903277873 -2.87820869925 190.56260253 111.999317104 91.1164237033 105.709117949 4.19962942595 63.4995768622 4.80829181711 138.25902276099998 15.4558800543 288.302737074 40.8594508964 105.942766619 4.23245019277 70.48512353369999 2.3959635936100003 97.5297531892 7.976421217339999 164.120129996 5.3509996213 334.845004856 17.744807921 3713.93069818 388.299894486 NaN NaN 4648.191708009999 1327.22667347 6889.2919362 1021.80468864 5389.99639793 815.767888902 2598.86575278 235.09293688 936.735064905 176.11301543800002 223.977219872 102.490250686
NGC4425 0 16.8 0.0845687668593 0.0286248967726 0.642910851408 0.0552407641563 10.9674958632 1.2132439252099998 45.2120523561 1.1668917817100002 85.37977733880001 2.79306889629 122.153961221 3.2205624418400003 147.647556732 5.88954272205 194.653664448 15.382634393499998 203.168530209 32.4308135753 178.552586765 22.525775021300003 86.4444974755 3.37378466716 46.7511577002 2.8048305568000003 10.0883039129 5.4321805456900005 -12.2162783704 11.3898236965 82.2737827812 2.68582522152 51.9328999254 1.74327663271 39.1580062919 9.78935347612 17.460254692899998 2.96173957601 -2.87845967041 6.85192000958 NaN NaN NaN NaN NaN NaN -550.277388266 508.690277252 -116.12425972 475.521343739 -114.10130212 159.124920749 -95.067189326 81.196179435 -44.3506538505 53.0266942309
IC3371 0 31.47749365 1.09451140785 0.0571506064917 1.19544760989 0.0615948184837 3.15555063731 1.09452954297 4.00910329611 0.549094368101 6.19949692626 0.733350823916 7.849460671759999 1.03891625961 6.11760224165 2.69906912331 23.4753462066 27.6402572598 99.4582589739 133.492322162 38.0688562551 54.8513281323 10.5012548485 1.22827885159 5.54220808984 1.19972598398 6.46626986484 2.7869367489 16.0213868853 11.5684599926 5.29163162396 0.902190619697 3.0249417429100003 1.23584835222 NaN NaN NaN NaN 8.46300519779 5.8394021266400005 NaN NaN NaN NaN NaN NaN 257.511925534 289.245860585 125.510278895 253.77980176800003 190.825785008 120.119127431 135.25348797200002 77.4328684323 42.9251983619 50.3644701089
NGC4430 0 35.64507796 3.66391232421 0.168319772825 4.86229246971 0.140324582383 12.4869851188 1.1634478577 42.8584638119 0.697599318154 74.6305241866 1.1937479714 91.8078731552 2.44999496204 99.4251156653 2.84009984304 131.316010987 15.8658876134 99.3719231282 80.0110859532 113.223108187 40.3350036101 64.7923298458 2.9388844373 30.4321848101 5.26925645243 158.79665996600002 23.0459609719 151.10492908 18.034985314 63.3149239839 2.70555085119 41.0983941963 2.65644424965 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6160.50967283 1094.57921585 6660.43997425 1266.36364761 4023.26727936 246.253675786 1821.57921823 162.38712686 682.743679593 67.3500274878
NGC4429 0 13.0016911 2.28219544748 0.72396076983 3.56172455163 0.150404668472 36.5446410956 6.04834651681 252.035394199 3.48649971632 547.0987078889999 5.734025903979999 845.852876015 7.52176706357 968.064077826 14.8789422771 1750.44498462 59.1474817826 2235.4540448 347.411002919 1671.40447392 123.892717065 715.631673321 21.216097482 354.185097781 13.2468925543 212.558710589 20.415844568 169.34235413000002 78.4903951589 NaN NaN 415.722085723 14.2070118508 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8049.165389060001 1255.78833275 5054.88442315 1244.06930023 2356.30682665 788.008639938 1026.44269728 450.016517962 226.325337187 254.02763388
PGC040821 0 0.436919716 0.0294868753448 0.0121663446321 0.194505459427 0.0320821952982 0.766623447781 0.328333232853 4.084277667169999 0.251240018359 6.16864286977 0.666093273375 8.749019557039999 1.24633704357 7.923124592420001 2.32835835598 11.8516376178 6.89009368309 21.2126652969 22.0151844207 4.74115322535 12.5010452582 4.28919396603 0.869175920246 2.2668072641 1.07350069236 1.64717775833 2.25068966384 2.5072445396200003 5.519673374370001 5.261901299230001 0.766982370074 NaN NaN 1.4515206667 5.161819460749999 NaN NaN -1.12234082643 3.0688654679700003 NaN NaN NaN NaN NaN NaN 33.269116076900005 182.923095314 168.020564515 147.462027279 -42.483555719 61.4315674829 -42.9848623375 56.5711979003 -19.9351521933 37.398105623300005
NGC4434 0 22.18194978 0.1510173042639999 0.0190213195124 0.5068618096799999 0.0384719512821 8.26111538296 0.497641298006 35.5783599796 0.62699986402 68.3224717935 0.909508867806 98.9084209474 1.42300101288 119.17028562 2.16917915032 164.607909168 10.5193097547 140.747042594 31.6159062161 136.607977031 17.6372560905 75.1761363316 2.34742303472 40.6673000826 2.3101220499300004 11.1167619309 2.72882681895 -3.0408118018000003 13.2591526843 70.9454688708 2.45517880579 44.3262126605 1.6048041830400002 NaN NaN NaN NaN 3.66348792117 10.0341628265 NaN NaN NaN NaN NaN NaN 230.973445618 282.930842491 374.454168679 190.725435522 29.9041056789 80.91157708009999 -11.7307713672 56.1842491377 -12.1973070349 35.4085025243
NGC4435 0 16.51961552 0.170205487149 0.0317156319519 1.33905970175 0.0587911025505 23.5469808514 0.668608028028 113.625277346 1.17014361994 225.433384941 1.97388467332 332.72088527 3.27428364571 402.512004008 5.12966148612 577.2906350730001 13.5923153394 700.042333194 29.0063145563 563.255591418 20.102326205 267.69789573699995 7.89722834174 145.208756788 5.23000489015 86.164130319 5.72662563047 109.7150796 14.8319654086 252.787532374 8.1844695846 156.761665957 5.26557878107 159.496599293 8.223399585480001 112.192281438 6.08456397762 123.535296093 7.453737506339999 2545.09911248 265.592555625 3437.6820761000004 561.8549493200001 NaN NaN 4962.3953054700005 494.064687776 4325.87205742 490.225600035 1859.67998853 156.381202092 678.89982865 120.496016931 180.767486441 41.3594964907
NGC4436 0 17.9 0.0320269151294 0.0153720560892 0.247315557995 0.0365088640999999 2.95327302089 0.509293536705 13.2929731094 0.4969337821239999 24.8861749568 0.912026702842 35.407275919 1.96324459471 33.6837968682 2.50304228954 38.5839690484 8.16382449705 54.5925895392 19.721326709200003 28.1288252647 9.82480654448 NaN NaN NaN NaN 1.71980185985 2.81819048892 -4.14269837036 8.55040663722 NaN NaN 13.6037386155 0.909670079789 NaN NaN 13.2841062564 1.50782453037 2.00195634882 4.79348360403 NaN NaN NaN NaN NaN NaN 420.3995271920001 353.011971176 476.291675307 295.875783206 137.06419982 97.4430605525 152.5804209 65.9059204416 61.8368806225 39.54928626
NGC4438 0 11.27197575 2.52297873782 0.119635373191 4.9122059008 0.1467259194239999 33.1790125707 1.78793131015 151.603074094 2.15673982161 305.762453852 3.10200443562 454.793740669 4.8198344696 555.293633246 7.490659737650001 854.861069877 27.8460173625 1072.7575425 58.6967343743 881.549049491 36.3665653178 439.175244841 13.0244776099 247.646130949 8.980586865229998 259.372731864 13.847239638 232.475817976 20.150070569 414.550475357 13.5942049057 259.144305944 8.104176151879999 204.856258873 15.6682052616 250.967935587 8.99316392822 259.79052655000004 14.2213203516 5599.64080516 569.871901137 13757.1613406 1690.31820291 NaN NaN 11314.0675743 1107.5608389 14789.7485093 1207.7834468 7866.16241218 486.100573555 3413.21945478 244.442598809 1139.61023785 101.691617517
UGC07579 0 40.92610983 0.616780667736 0.0319004730697 0.691129839258 0.0284403841316999 2.1013570619700004 0.453447706125 6.06780041608 0.290363455562 9.858800286769998 0.300424514386 13.3349639065 0.6050477043379999 13.1537495004 1.80973758504 21.8979943515 4.40707077252 24.7706096917 7.99132850275 27.7238255795 6.92536405403 9.75266163979 0.760952981145 7.901101020819999 1.64915968321 27.1277530041 8.02798083392 45.0190439453 9.89007486174 10.7207764549 1.04505440412 7.19301815604 0.656019333283 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 14.5692424878 428.106866333 1168.00658455 653.196158669 685.938604462 73.1753867284 335.826192424 55.7626301191 142.01036436200002 33.1531975733
NGC4442 0 15.1356065 0.5553417618769999 0.277222079927 1.82507802836 0.134197339667 32.884207594500005 1.88390048329 161.96530670500002 3.1838465950800003 325.060894295 5.13579282724 473.544575198 10.2558070841 585.9606942830001 9.57992159077 843.9231206530001 91.3306979272 939.904608335 203.901055639 785.706630437 131.469190268 400.198358641 12.1445130393 221.289728055 9.00885309895 57.7928304354 12.9777858321 49.5015351085 42.948393542000005 NaN NaN NaN NaN NaN NaN NaN NaN 42.7709605149 4.970118132700001 -1.36973390105 115.319651044 127.166427951 58.7539495394 NaN NaN 455.357190279 743.271618678 1015.92006417 717.534512826 383.4663166250001 247.942734212 258.260399618 228.759130755 126.561906305 96.7137488399
IC3381 0 16.51961552 0.0358041759934 0.0218613218999 0.25668503112 0.0352264906502 1.34762214369 0.712569460125 13.1224023689 0.674518444917 26.6702417657 1.03904145588 43.7039343604 1.51702095955 34.1662794148 3.29623243387 17.5313473976 11.803843871100002 -10.3712952776 43.92819554 4.658232449610001 17.436599981 19.1851065375 1.06663346854 NaN NaN 3.86162323588 3.03441305227 1.97413796906 8.59046965441 NaN NaN 20.3092194372 2.41578041677 NaN NaN 6.60686277205 1.7295704856 -2.53166820221 6.951358917089999 NaN NaN -82.0829053243 154.115041114 NaN NaN -20.3369644519 299.91632974299995 -67.7012132556 292.241679162 27.993454597600003 99.0066361319 22.5007931221 70.506570852 8.248741641579999 33.7331172158
NGC4445 0 18.03017915 0.376855942299 0.0318704892977 0.800554395434 0.0440428438961 4.20921522688 1.22629883327 19.9781108229 0.706769595577 37.281382153200006 1.27808306361 53.5398146036 3.39346045379 62.249309258100006 4.11489843844 91.6525111209 24.4625914155 46.9907607497 100.511429499 77.81249792300001 45.3803714415 45.4485623467 2.09281873438 27.3746622451 2.11397583758 43.2469272099 8.25397533861 40.2890469898 13.4717111616 44.1843240798 1.46570455866 28.001375286 1.48890244368 NaN NaN NaN NaN 37.0983654568 3.3917703723 389.586432077 102.876688816 1600.14233351 298.61419202900004 NaN NaN 1555.89517451 456.591575813 2299.46753987 413.807994588 1329.4567720399998 128.35633409899998 539.694830218 87.29078593439999 164.668980374 50.8979438237
IC3391 0 23.12063958 2.29920803993 0.1097981276939999 2.93077382483 0.0861843100553 7.4987572326 0.727133960189 18.5604051657 0.423165625752 28.8062381108 0.75819529232 35.931994867 1.37422565359 42.147242206200005 2.66560369653 52.4286546887 6.06038227346 55.9830976041 29.6968196055 51.4989954662 9.38272144419 22.8059592294 1.21048434288 13.2556100581 1.36065845218 44.9208369802 3.35766473944 45.1097501002 7.65165382132 22.9715878519 1.56215079787 15.0553797326 1.04363516085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 884.880716597 670.154963732 2188.46334488 564.4732293 1278.1034357 100.888145451 582.455742041 70.1668993107 203.83942387 48.4136718412
NGC4450 0 16.44372027 3.70896835928 0.176707565703 4.90495429843 0.149622888543 57.876466118900005 0.959651914376 233.386635225 2.09801238933 466.307941572 3.85833251236 670.973371625 5.12799107023 804.190323237 7.89780812305 1100.11695647 20.736826434700003 1283.7325346399998 28.369509858 1059.89197812 23.4579768264 525.748980044 15.3885982616 279.623664319 9.9999440035 250.92575665400005 13.893640733500002 248.455571126 22.8495833178 509.013335028 15.5707190622 328.314642817 9.92424425198 122.396226781 11.3598437477 134.010863035 29.7966638139 207.22986581 11.1044368454 2932.31590021 333.393331419 14251.3671271 1742.39148914 NaN NaN 10091.1312349 2095.08739866 15146.1739945 2283.66342006 8197.834899329999 504.205903185 3790.99563649 301.423284185 1449.50997348 122.966088846
